time,wx,wy,wz
6.825027227401733,-1.24,-0.09,-0.77
6.834895133972168,-1.08,-0.18,-0.72
6.844741344451904,-0.87,-0.23,-0.7
6.855005264282227,-0.63,-0.29,-0.69
6.864573001861572,-0.33,-0.4,-0.58
6.874786138534546,0.02,-0.52,-0.37
6.8909010887146,0.36,-0.58,-0.15
6.894140243530273,0.57,-0.56,0.13
6.904487133026123,0.51,-0.56,0.48
6.914153099060059,0.45,-0.46,0.72
6.924286127090454,0.52,-0.1,0.84
6.934055328369141,0.65,0.39,0.91
6.944274187088013,0.89,0.75,0.95
6.953982353210449,1.19,0.8,0.96
6.963868141174316,1.47,0.52,0.96
6.973903179168701,1.63,-0.0,0.95
6.989411354064941,1.54,-0.58,0.95
6.993422031402588,1.29,-0.89,0.99
7.003876209259033,1.27,-0.82,1.04
7.01340913772583,1.49,-0.45,1.04
7.023603200912476,1.8,0.07,1.02
7.033420085906982,2.05,0.4,1.03
7.0432891845703125,2.01,0.29,1.12
7.053299188613892,1.55,-0.1,1.26
7.063394069671631,1.21,-0.42,1.33
7.073601245880127,1.16,-0.34,1.27
7.0921950340271,1.3,0.21,1.15
7.094583034515381,1.51,0.89,1.03
7.102922201156616,1.57,1.3,0.98
7.112690210342407,1.33,1.3,1.09
7.122868061065674,1.06,0.91,1.23
7.132655143737793,0.96,0.5,1.21
7.142672061920166,0.99,0.28,1.07
7.152769088745117,1.02,0.12,0.88
7.162843227386475,1.07,-0.14,0.76
7.172611236572266,1.06,-0.4,0.8
7.190261125564575,0.92,-0.45,0.95
7.192721128463745,0.77,-0.25,1.0
7.2023701667785645,0.72,0.15,0.88
7.212122201919556,0.64,0.49,0.74
7.222161293029785,0.51,0.48,0.68
7.231779098510742,0.31,0.1,0.82
7.24237322807312,0.15,-0.39,1.06
7.251880168914795,0.17,-0.52,1.24
7.26189923286438,0.31,-0.03,1.23
7.271827220916748,0.38,0.95,0.97
7.282711029052734,0.37,1.83,0.63
7.299636125564575,0.25,2.04,0.42
7.3023600578308105,0.05,1.5,0.32
7.311350345611572,-0.09,0.54,0.38
7.321231126785278,-0.13,-0.35,0.39
7.331198215484619,-0.01,-0.64,0.24
7.341264247894287,0.1,-0.23,0.06
7.351124286651611,0.17,0.41,-0.17
7.361133098602295,0.21,0.7,-0.38
7.371114253997803,0.14,0.41,-0.39
7.381986141204834,0.0,-0.31,-0.24
7.397813320159912,-0.15,-1.09,0.01
7.400898218154907,-0.26,-1.56,0.28
7.410605192184448,-0.28,-1.44,0.53
7.420664310455322,-0.32,-0.75,0.66
7.430458068847656,-0.27,0.2,0.6
7.440484046936035,-0.17,1.1,0.5
7.450655221939087,-0.13,1.62,0.4
7.460240125656128,-0.19,1.66,0.38
7.4704790115356445,-0.26,1.38,0.33
7.480367183685303,-0.26,1.0,0.22
7.497357130050659,-0.29,0.65,0.04
7.500138282775879,-0.37,0.29,-0.17
7.509856224060059,-0.47,-0.05,-0.34
7.51990818977356,-0.52,-0.34,-0.44
7.529730319976807,-0.48,-0.53,-0.46
7.539676189422607,-0.43,-0.59,-0.48
7.549784183502197,-0.4,-0.48,-0.54
7.559746265411377,-0.54,-0.25,-0.42
7.569960117340088,-0.59,-0.04,-0.19
7.579604148864746,-0.52,0.11,0.01
7.59797215461731,-0.43,0.14,0.14
7.600958347320557,-0.36,0.04,0.31
7.609082221984863,-0.35,-0.06,0.41
7.619147300720215,-0.32,0.03,0.37
7.629004001617432,-0.21,0.4,0.29
7.6390910148620605,-0.1,0.82,0.11
7.648899078369141,-0.01,0.84,-0.03
7.6590611934661865,0.07,0.37,-0.11
7.668910026550293,0.1,-0.33,-0.16
7.680039167404175,0.12,-0.85,-0.17
7.696237087249756,0.2,-0.83,-0.19
7.698628187179565,0.32,-0.29,-0.26
7.708514213562012,0.43,0.38,-0.38
7.7185282707214355,0.47,0.63,-0.45
7.728232145309448,0.42,0.31,-0.45
7.738321304321289,0.32,-0.4,-0.38
7.747950077056885,0.24,-1.04,-0.26
7.75830602645874,0.23,-1.19,-0.15
7.768115997314453,0.24,-0.8,-0.08
7.779193162918091,0.23,-0.12,-0.04
7.7955641746521,0.19,0.4,0.01
7.798252105712891,0.15,0.49,0.07
7.807656288146973,0.09,0.23,0.11
7.817560195922852,0.01,-0.15,0.09
7.827541351318359,-0.05,-0.34,0.07
7.83756422996521,-0.01,-0.16,0.01
7.8474321365356445,0.11,0.28,-0.13
7.857447147369385,0.18,0.68,-0.31
7.867377281188965,0.14,0.67,-0.46
7.877315044403076,0.04,0.21,-0.53
7.8932201862335205,-0.05,-0.48,-0.52
7.896818161010742,-0.15,-1.04,-0.48
7.907090187072754,-0.19,-1.26,-0.44
7.916982173919678,-0.17,-1.14,-0.4
7.926838159561157,-0.16,-0.8,-0.35
7.936896324157715,-0.18,-0.4,-0.28
7.946528196334839,-0.21,-0.06,-0.18
7.956775188446045,-0.22,0.16,-0.11
7.9666242599487305,-0.24,0.25,-0.09
7.976922035217285,-0.25,0.2,-0.06
7.993099212646484,-0.25,0.11,-0.05
7.9964001178741455,-0.27,0.16,-0.07
8.006238222122192,-0.27,0.42,-0.19
8.016577243804932,-0.24,0.75,-0.39
8.0260910987854,-0.27,0.86,-0.57
8.036132335662842,-0.34,0.55,-0.69
8.04662013053894,-0.41,-0.06,-0.73
8.05600118637085,-0.45,-0.73,-0.74
8.066115140914917,-0.47,-1.21,-0.71
8.075715065002441,-0.47,-1.31,-0.66
8.086916208267212,-0.48,-0.95,-0.64
8.103795051574707,-0.49,-0.23,-0.67
8.10626220703125,-0.48,0.47,-0.74
8.115602016448975,-0.47,0.79,-0.77
8.125472068786621,-0.46,0.59,-0.75
8.13547134399414,-0.51,0.06,-0.71
8.145225048065186,-0.6,-0.51,-0.65
8.15555214881897,-0.66,-0.75,-0.6
8.165284156799316,-0.71,-0.54,-0.57
8.17527723312378,-0.73,-0.05,-0.59
8.186301231384277,-0.76,0.43,-0.65
8.202800273895264,-0.8,0.58,-0.7
8.205259323120117,-0.85,0.38,-0.74
8.214767217636108,-0.9,-0.03,-0.75
8.22454309463501,-0.91,-0.45,-0.75
8.234586238861084,-0.91,-0.71,-0.73
8.244667053222656,-0.96,-0.78,-0.72
8.254571199417114,-1.09,-0.65,-0.71
8.264554023742676,-1.21,-0.36,-0.75
8.274571180343628,-1.24,0.06,-0.8
8.284610271453857,-1.21,0.44,-0.85
8.302730083465576,-1.12,0.7,-0.89
8.305233001708984,-1.08,0.77,-0.91
8.313945293426514,-1.02,0.61,-0.91
8.323975086212158,-0.9,0.16,-0.83
8.333964347839355,-0.83,-0.47,-0.7
8.343761205673218,-0.78,-1.06,-0.59
8.35381817817688,-0.71,-1.44,-0.47
8.363883018493652,-0.6,-1.54,-0.38
8.373815059661865,-0.43,-1.31,-0.27
8.383754253387451,-0.35,-0.89,-0.09
8.402044296264648,-0.2,-0.47,0.1
8.404450178146362,0.06,-0.12,0.29
8.413508176803589,0.36,0.13,0.5
8.42319631576538,0.56,0.2,0.67
8.43330717086792,0.71,0.08,0.78
8.442997217178345,0.82,-0.11,0.89
8.453068256378174,0.86,-0.32,1.0
8.46300220489502,0.98,-0.4,1.0
8.473148345947266,1.16,-0.19,0.93
8.483153343200684,1.25,0.27,0.87
8.501550197601318,1.27,0.67,0.86
8.503888130187988,1.33,0.83,0.9
8.51237416267395,1.33,0.72,0.99
8.522522211074829,1.26,0.39,0.99
8.532589197158813,1.08,0.06,0.83
8.542298316955566,0.93,-0.08,0.65
8.552387237548828,0.97,-0.12,0.61
8.562095165252686,1.16,-0.07,0.63
8.572285175323486,1.29,0.0,0.71
8.582114219665527,1.05,-0.0,0.87
8.599072217941284,0.8,-0.07,0.97
8.601943016052246,0.74,0.03,0.91
8.611877202987671,0.79,0.27,0.84
8.621844291687012,0.83,0.41,0.76
8.631689071655273,0.84,0.27,0.73
8.641650199890137,0.71,-0.09,0.85
8.651644229888916,0.67,-0.41,1.05
8.661344051361084,0.59,-0.36,1.15
8.671468257904053,0.44,0.09,1.13
8.681613206863403,0.39,0.62,0.95
8.698039054870605,0.4,0.95,0.57
8.701182126998901,0.37,0.97,0.28
8.711165189743042,0.21,0.55,0.39
8.721283197402954,0.18,0.02,0.64
8.7312593460083,0.15,-0.26,0.75
8.740886211395264,0.13,-0.15,0.75
8.751034259796143,0.19,0.25,0.48
8.760905265808105,0.32,0.7,0.11
8.771149158477783,0.25,0.76,-0.04
8.780726194381714,0.12,0.29,0.05
8.798524141311646,0.15,-0.32,0.11
8.801221132278442,0.27,-0.56,0.12
8.81026315689087,0.29,-0.23,0.08
8.820329189300537,0.22,0.37,-0.06
8.830297231674194,0.2,0.75,-0.33
8.840147018432617,0.15,0.68,-0.46
8.850167274475098,0.02,0.21,-0.37
8.860196113586426,-0.09,-0.44,-0.23
8.870074272155762,-0.15,-0.93,-0.11
8.879794120788574,-0.16,-0.95,-0.0
8.891012191772461,-0.16,-0.51,0.09
8.90734314918518,-0.14,0.18,0.21
8.910175323486328,-0.11,0.81,0.28
8.91958212852478,-0.06,1.15,0.3
8.929596185684204,-0.0,1.17,0.34
8.939502239227295,0.04,1.01,0.31
8.949756145477295,0.08,0.79,0.21
8.95927906036377,0.13,0.67,0.07
8.969328165054321,0.04,0.72,-0.11
8.979291200637817,-0.08,0.71,-0.28
8.99039912223816,-0.17,0.42,-0.42
9.006939172744751,-0.28,-0.17,-0.45
9.00975513458252,-0.48,-0.91,-0.36
9.018932342529297,-0.68,-1.48,-0.15
9.02882432937622,-0.79,-1.55,0.08
9.039076328277588,-0.75,-0.98,0.28
9.048752307891846,-0.67,0.1,0.49
9.058526039123535,-0.69,1.05,0.58
9.06861400604248,-0.72,1.29,0.61
9.078624248504639,-0.78,0.83,0.81
9.088682174682617,-0.79,0.16,1.04
9.106049060821533,-0.73,-0.16,1.03
9.108825206756592,-0.58,0.09,0.83
9.118226051330566,-0.37,0.58,0.55
9.128052234649658,-0.14,0.79,0.25
9.13805103302002,0.06,0.58,-0.02
9.1481032371521,0.24,0.15,-0.28
9.157825231552124,0.32,-0.26,-0.45
9.168150186538696,0.31,-0.58,-0.54
9.177752017974854,0.33,-0.78,-0.6
9.187697172164917,0.33,-0.87,-0.62
9.204238176345825,0.31,-0.85,-0.6
9.207401275634766,0.35,-0.72,-0.54
9.217558145523071,0.48,-0.43,-0.44
9.227397203445435,0.56,-0.04,-0.36
9.237374305725098,0.58,0.28,-0.3
9.247270107269287,0.62,0.33,-0.15
9.257219314575195,0.62,0.17,-0.01
9.267190217971802,0.6,-0.02,0.04
9.277080059051514,0.61,-0.05,0.05
9.287224292755127,0.63,0.14,-0.0
9.305816173553467,0.65,0.43,-0.14
9.308271169662476,0.68,0.59,-0.29
9.316590309143066,0.68,0.5,-0.4
9.32652235031128,0.63,0.2,-0.47
9.33663034439087,0.54,-0.21,-0.51
9.346818208694458,0.43,-0.53,-0.52
9.356382131576538,0.35,-0.63,-0.54
9.36669921875,0.28,-0.52,-0.56
9.376367092132568,0.22,-0.37,-0.55
9.38643503189087,0.16,-0.28,-0.48
9.40520429611206,0.06,-0.32,-0.39
9.40761423110962,-0.0,-0.39,-0.3
9.41621208190918,-0.07,-0.36,-0.22
9.425822257995605,-0.13,-0.2,-0.18
9.436138153076172,-0.16,0.06,-0.16
9.44569730758667,-0.18,0.27,-0.16
9.455653190612793,-0.19,0.35,-0.15
9.465849161148071,-0.24,0.25,-0.16
9.475881099700928,-0.3,0.01,-0.19
9.48576831817627,-0.34,-0.21,-0.24
9.504189014434814,-0.34,-0.23,-0.27
9.506284236907959,-0.31,-0.07,-0.3
9.515459060668945,-0.28,0.1,-0.36
9.525522232055664,-0.32,0.08,-0.45
9.535158157348633,-0.37,-0.14,-0.56
9.54503321647644,-0.43,-0.39,-0.61
9.554972171783447,-0.47,-0.5,-0.62
9.565142154693604,-0.49,-0.38,-0.6
9.574852228164673,-0.46,-0.12,-0.6
9.585050106048584,-0.44,0.13,-0.59
9.604469299316406,-0.57,-0.01,-0.57
9.606758117675781,-0.57,-0.01,-0.57
9.614874124526978,-0.69,-0.29,-0.6
9.624482154846191,-0.79,-0.42,-0.67
9.634479999542236,-0.84,-0.27,-0.69
9.644354343414307,-0.88,0.07,-0.68
9.654239177703857,-0.85,0.4,-0.66
9.664475202560425,-0.87,0.55,-0.63
9.674057006835938,-0.93,0.35,-0.63
9.684296131134033,-1.0,-0.14,-0.68
9.69521713256836,-1.09,-0.64,-0.75
9.713508129119873,-1.14,-0.76,-0.86
9.716207027435303,-1.14,-0.76,-0.86
9.723620176315308,-1.12,-0.44,-0.9
9.735196113586426,-1.16,0.01,-0.89
9.7435781955719,-1.22,0.39,-0.85
9.7535400390625,-1.23,0.5,-0.87
9.763527154922485,-1.16,0.39,-0.91
9.773544311523438,-1.07,0.12,-0.97
9.78353500366211,-1.0,-0.2,-1.0
9.794648170471191,-0.93,-0.5,-0.98
9.811764240264893,-0.83,-0.72,-0.89
9.81399917602539,-0.68,-0.86,-0.73
9.823092222213745,-0.53,-0.95,-0.55
9.833036184310913,-0.44,-0.89,-0.35
9.84312915802002,-0.4,-0.67,-0.13
9.852839231491089,-0.3,-0.35,0.07
9.8627610206604,-0.09,-0.0,0.25
9.872640132904053,0.18,0.32,0.37
9.882710218429565,0.45,0.5,0.43
9.894287109375,0.69,0.5,0.47
9.910691261291504,0.89,0.34,0.54
9.91306209564209,1.01,0.07,0.62
9.922461032867432,1.09,-0.23,0.64
9.9325532913208,1.17,-0.36,0.65
9.942162036895752,1.1,-0.3,0.72
9.952179193496704,1.12,-0.13,0.79
9.961931228637695,1.34,0.09,0.85
9.973050117492676,1.6,0.25,0.93
9.981926202774048,1.67,0.24,1.02
9.991807222366333,1.39,0.11,1.09
10.008567333221436,0.98,-0.02,1.17
10.011747121810913,0.93,-0.04,1.2
10.021701335906982,1.17,0.16,1.13
10.031626224517822,1.51,0.45,1.03
10.041413307189941,1.6,0.59,1.05
10.051417350769043,1.28,0.46,1.17
10.061541080474854,1.08,0.09,1.25
10.071093082427979,0.98,-0.22,1.17
10.081172227859497,0.97,-0.22,0.94
10.091813087463379,0.96,-0.04,0.72
10.107800006866455,0.95,0.27,0.66
10.110734224319458,0.89,0.56,0.78
10.120960235595703,0.84,0.61,0.9
10.130803108215332,0.78,0.4,0.86
10.140666007995605,0.71,0.15,0.67
10.150838136672974,0.67,0.03,0.43
10.16054630279541,0.66,0.1,0.26
10.170490264892578,0.61,0.3,0.24
10.180670261383057,0.49,0.45,0.28
10.19048023223877,0.37,0.36,0.3
10.209471225738525,0.35,0.01,0.33
10.212116241455078,0.33,-0.37,0.32
10.220173120498657,0.24,-0.52,0.26
10.23005723953247,0.07,-0.36,0.21
10.240217208862305,-0.06,0.01,0.27
10.249890327453613,-0.13,0.39,0.32
10.25992727279663,-0.16,0.55,0.32
10.269566059112549,-0.16,0.37,0.32
10.27998399734497,-0.11,-0.01,0.31
10.289778232574463,-0.13,-0.26,0.3
10.307907104492188,-0.25,-0.28,0.28
10.310704231262207,-0.36,-0.1,0.33
10.319603204727173,-0.42,0.22,0.39
10.329402208328247,-0.32,0.58,0.31
10.339215278625488,-0.09,0.97,0.21
10.349228143692017,0.02,1.24,0.05
10.359146118164062,0.08,1.13,-0.16
10.369255065917969,0.03,0.68,-0.26
10.379219055175781,-0.04,0.1,-0.29
10.389194011688232,-0.05,-0.33,-0.36
10.40750503540039,-0.05,-0.4,-0.43
10.409990310668945,-0.08,-0.17,-0.48
10.418872117996216,-0.1,0.08,-0.48
10.428616046905518,-0.17,0.12,-0.46
10.438626289367676,-0.25,-0.12,-0.4
10.448480129241943,-0.31,-0.47,-0.25
10.458616256713867,-0.35,-0.66,-0.09
10.46849513053894,-0.34,-0.49,0.04
10.47835111618042,-0.37,0.09,0.14
10.488292217254639,-0.39,0.78,0.2
10.499778270721436,-0.37,1.23,0.21
10.517985343933105,-0.35,0.73,0.17
10.520206212997437,-0.35,0.73,0.17
10.527822017669678,-0.33,0.06,0.17
10.537891149520874,-0.35,-0.44,0.17
10.548057079315186,-0.34,-0.51,0.09
10.557642221450806,-0.28,-0.21,-0.01
10.5678071975708,-0.22,0.16,-0.08
10.57765007019043,-0.2,0.19,-0.12
10.58760404586792,-0.18,-0.12,-0.06
10.597729206085205,-0.12,-0.47,0.05
10.617342233657837,-0.04,-0.46,0.22
10.618932247161865,-0.04,-0.46,0.22
10.626910209655762,0.06,-0.11,0.24
10.637198209762573,0.15,0.28,0.18
10.647102117538452,0.22,0.47,0.11
10.65702199935913,0.21,0.4,0.01
10.666969299316406,0.19,0.11,-0.06
10.676980018615723,0.21,-0.2,-0.09
10.687117099761963,0.23,-0.35,-0.14
10.697874069213867,0.29,-0.36,-0.21
10.715944290161133,0.31,-0.29,-0.25
10.718315124511719,0.28,-0.27,-0.25
10.726400136947632,0.23,-0.32,-0.21
10.736521244049072,0.19,-0.39,-0.16
10.746313095092773,0.16,-0.38,-0.11
10.756272315979004,0.12,-0.34,-0.04
10.766151189804077,0.06,-0.27,0.04
10.7763352394104,0.02,-0.2,0.11
10.78619909286499,0.08,-0.02,0.18
10.797293186187744,0.14,0.34,0.19
10.81425428390503,0.22,0.73,0.07
10.816770076751709,0.26,0.92,-0.06
10.825621128082275,0.24,0.78,-0.18
10.835589170455933,0.13,0.32,-0.28
10.845611095428467,0.02,-0.29,-0.32
10.85560131072998,-0.04,-0.75,-0.31
10.865432262420654,-0.06,-0.91,-0.31
10.875347137451172,-0.05,-0.81,-0.32
10.885266304016113,-0.06,-0.58,-0.32
10.895447254180908,-0.07,-0.35,-0.28
10.913331031799316,-0.11,-0.22,-0.23
10.91615104675293,-0.15,-0.22,-0.19
10.92490005493164,-0.17,-0.27,-0.12
10.934982299804688,-0.16,-0.12,0.01
10.944794178009033,-0.14,0.28,0.06
10.95511531829834,-0.1,0.81,-0.03
10.96469521522522,-0.08,1.19,-0.18
10.974740028381348,-0.1,1.16,-0.31
10.984710216522217,-0.17,0.71,-0.41
10.994864225387573,-0.26,0.02,-0.51
11.013895034790039,-0.35,-0.98,-0.61
11.016642093658447,-0.35,-0.98,-0.61
11.024033069610596,-0.34,-0.94,-0.64
11.034157276153564,-0.34,-0.61,-0.68
11.044023036956787,-0.37,-0.15,-0.73
11.05420732498169,-0.43,0.21,-0.76
11.063987255096436,-0.52,0.28,-0.72
11.07412314414978,-0.58,0.03,-0.64
11.0840482711792,-0.62,-0.36,-0.58
11.094054222106934,-0.66,-0.67,-0.51
11.112606048583984,-0.72,-0.72,-0.43
11.11537504196167,-0.77,-0.46,-0.36
11.123330116271973,-0.84,0.03,-0.32
11.133845329284668,-0.9,0.49,-0.34
11.14329719543457,-0.95,0.66,-0.4
11.153335094451904,-1.0,0.49,-0.45
11.163228034973145,-1.05,0.13,-0.46
11.173133134841919,-1.08,-0.21,-0.49
11.183119297027588,-1.07,-0.29,-0.55
11.193064212799072,-1.1,-0.1,-0.67
11.210024118423462,-1.11,0.22,-0.85
11.21269416809082,-1.11,0.45,-1.05
11.22295331954956,-1.08,0.45,-1.21
11.232766151428223,-1.05,0.22,-1.31
11.242587089538574,-0.97,-0.15,-1.35
11.25270700454712,-0.89,-0.52,-1.34
11.262543201446533,-0.82,-0.88,-1.26
11.272361278533936,-0.73,-1.27,-1.12
11.282425165176392,-0.64,-1.59,-0.92
11.292388200759888,-0.6,-1.73,-0.63
11.303413152694702,-0.58,-1.63,-0.32
11.32056713104248,-0.46,-1.22,-0.05
11.323288202285767,-0.27,-0.61,0.15
11.332065105438232,-0.02,0.04,0.33
11.341870307922363,0.26,0.54,0.48
11.352012157440186,0.47,0.76,0.58
11.361834049224854,0.53,0.75,0.67
11.371726036071777,0.45,0.62,0.75
11.381645202636719,0.47,0.51,0.75
11.391796112060547,0.62,0.44,0.7
11.402667999267578,0.88,0.34,0.63
11.420584201812744,1.15,0.12,0.55
11.423076152801514,1.36,-0.19,0.48
11.431244134902954,1.43,-0.44,0.47
11.44112515449524,1.32,-0.47,0.53
11.451234340667725,1.12,-0.28,0.61
11.461080074310303,1.02,-0.03,0.64
11.470913171768188,1.06,0.14,0.63
11.480936050415039,1.17,0.08,0.64
11.491209030151367,1.32,-0.15,0.71
11.501928329467773,1.36,-0.36,0.88
11.519952297210693,1.18,-0.35,1.07
11.522314071655273,1.0,-0.09,1.15
11.53062629699707,0.88,0.47,1.08
11.54040002822876,0.86,1.05,0.95
11.550493240356445,0.91,1.34,0.83
11.560210227966309,1.0,1.24,0.77
11.570151329040527,0.98,0.78,0.8
11.580697059631348,0.87,0.13,0.88
11.590381145477295,0.7,-0.49,0.92
11.600990295410156,0.7,-0.93,0.78
11.618808269500732,0.68,-0.95,0.52
11.62126612663269,0.61,-0.62,0.4
11.629849195480347,0.52,-0.19,0.49
11.639718055725098,0.37,0.26,0.68
11.649818181991577,0.21,0.61,0.84
11.659504175186157,0.22,0.75,0.84
11.669636249542236,0.34,0.84,0.73
11.679634094238281,0.36,0.88,0.58
11.689476013183594,0.34,0.81,0.48
11.699555158615112,0.26,0.64,0.4
11.718923091888428,0.19,0.2,0.23
11.721376180648804,0.19,0.2,0.23
11.729351997375488,0.16,-0.11,0.18
11.738957166671753,0.14,-0.42,0.15
11.748939037322998,0.18,-0.58,0.08
11.758790016174316,0.25,-0.46,-0.03
11.768915176391602,0.22,-0.09,-0.13
11.778772354125977,0.07,0.27,-0.14
11.78868317604065,-0.06,0.42,-0.06
11.798839092254639,-0.12,0.39,0.04
11.817567348480225,-0.08,0.29,0.03
11.819997310638428,-0.04,0.24,-0.03
11.828543186187744,-0.05,0.26,-0.04
11.838208198547363,-0.16,0.26,-0.02
11.848416328430176,-0.3,0.09,-0.0
11.858055114746094,-0.35,-0.17,0.05
11.868175029754639,-0.37,-0.32,0.12
11.877873182296753,-0.37,-0.31,0.16
11.888074159622192,-0.33,-0.17,0.19
11.89837121963501,-0.27,0.11,0.22
11.91776704788208,-0.22,0.75,0.1
11.920146226882935,-0.22,0.75,0.1
11.927593231201172,-0.2,0.8,0.03
11.93750810623169,-0.17,0.68,-0.04
11.947648048400879,-0.18,0.47,-0.09
11.95738410949707,-0.27,0.28,-0.09
11.967400074005127,-0.32,0.1,-0.12
11.977283000946045,-0.36,-0.04,-0.11
11.987427234649658,-0.39,-0.16,-0.15
11.998115062713623,-0.4,-0.21,-0.18
12.014666080474854,-0.41,-0.21,-0.14
12.016935348510742,-0.4,-0.15,-0.03
12.026949167251587,-0.42,-0.04,0.08
12.03686809539795,-0.45,0.06,0.19
12.046922206878662,-0.43,0.14,0.31
12.056626319885254,-0.42,0.24,0.4
12.06677532196045,-0.38,0.37,0.46
12.076519012451172,-0.28,0.5,0.42
12.08652925491333,-0.13,0.57,0.31
12.096650123596191,-0.06,0.47,0.22
12.107526302337646,-0.04,0.19,0.15
12.124659061431885,0.03,-0.08,0.09
12.126932144165039,0.1,-0.11,-0.01
12.1360502243042,0.13,0.03,-0.12
12.146038055419922,0.15,0.07,-0.21
12.155830144882202,0.15,-0.12,-0.23
12.165870189666748,0.15,-0.45,-0.21
12.175828218460083,0.14,-0.71,-0.14
12.185691118240356,0.14,-0.73,-0.09
12.195946216583252,0.11,-0.48,-0.06
12.206923007965088,0.08,-0.12,-0.04
12.22421407699585,0.07,0.14,-0.0
12.226556301116943,0.08,0.13,0.01
12.235506057739258,0.06,-0.1,0.01
12.245450019836426,0.02,-0.42,0.04
12.25543212890625,-0.01,-0.67,0.06
12.26512622833252,-0.01,-0.74,0.06
12.274983167648315,0.01,-0.58,0.06
12.28514313697815,0.06,-0.29,0.05
12.295137166976929,0.09,0.01,0.05
12.305020332336426,0.12,0.16,0.05
12.324124336242676,0.19,0.16,0.05
12.32687520980835,0.25,0.15,0.06
12.334559202194214,0.31,0.18,0.04
12.344836235046387,0.32,0.23,-0.04
12.354502201080322,0.26,0.19,-0.14
12.36456823348999,0.2,-0.01,-0.22
12.374223232269287,0.17,-0.27,-0.27
12.384413242340088,0.16,-0.46,-0.31
12.394397258758545,0.18,-0.54,-0.31
12.406777143478394,0.19,-0.47,-0.29
12.422749042510986,0.17,-0.28,-0.22
12.42511510848999,0.14,-0.01,-0.17
12.434099197387695,0.13,0.25,-0.14
12.44405722618103,0.11,0.37,-0.13
12.453587055206299,0.05,0.27,-0.13
12.463885307312012,-0.02,-0.01,-0.12
12.473615169525146,-0.07,-0.31,-0.12
12.483635187149048,-0.1,-0.41,-0.16
12.493706226348877,-0.11,-0.28,-0.22
12.503644227981567,-0.1,-0.0,-0.3
12.52100419998169,-0.1,0.24,-0.35
12.52387022972107,-0.12,0.3,-0.34
12.533327102661133,-0.17,0.12,-0.32
12.543237209320068,-0.21,-0.21,-0.33
12.552959203720093,-0.26,-0.44,-0.33
12.563178062438965,-0.28,-0.42,-0.34
12.572822093963623,-0.25,-0.16,-0.36
12.582937240600586,-0.24,0.2,-0.38
12.593000173568726,-0.25,0.45,-0.43
